date,code,broker,lot,val,avg,status,fd
07/31/2019,JPFA,YU,27068.0,43471208,1606.0,S,A
07/31/2019,JPFA,DR,17141.0,27579869,1609.0,S,A
07/31/2019,JPFA,ZP,12991.0,21006447,1617.0,S,A
07/31/2019,JPFA,YJ,12399.0,20160774,1626.0,S,A
07/31/2019,JPFA,CS,11243.0,18191174,1618.0,S,A
07/31/2019,JPFA,LG,9730.0,15791790,1623.0,S,A
07/31/2019,JPFA,CC,15462.0,24739200,1600.0,B,F
07/31/2019,JPFA,AK,6433.0,10350697,1609.0,B,F
07/31/2019,JPFA,XA,2562.0,4137630,1615.0,B,F
07/31/2019,JPFA,BK,1761.0,2817600,1600.0,B,F
07/31/2019,JPFA,YU,1000.0,1630000,1630.0,B,F
07/31/2019,JPFA,RX,670.0,1072000,1600.0,B,F
07/31/2019,JPFA,MS,637.0,1019200,1600.0,B,F
07/31/2019,JPFA,DH,100.0,162300,1623.0,B,F
07/31/2019,JPFA,CG,48324.0,78333204,1621.0,S,F
07/31/2019,JPFA,RX,46659.0,74654400,1600.0,S,F
07/31/2019,JPFA,AK,34064.0,55013360,1615.0,S,F
07/31/2019,JPFA,YU,20000.0,32060000,1603.0,S,F
07/31/2019,JPFA,CS,11243.0,18191174,1618.0,S,F
07/31/2019,JPFA,ZP,10793.0,17484660,1620.0,S,F
07/31/2019,JPFA,MG,250.0,402500,1610.0,S,F
07/31/2019,JPFA,BK,37.0,59607,1611.0,S,F
07/31/2019,JPFA,MS,9.0,14490,1610.0,S,F
07/31/2019,JPFA,AK,48813.0,79223499,1623.0,B,D
07/31/2019,JPFA,DX,35364.0,57254316,1619.0,B,D
07/31/2019,JPFA,LG,34460.0,55480600,1610.0,B,D
07/31/2019,JPFA,FS,34013.0,54965008,1616.0,B,D
07/31/2019,JPFA,YP,25000.0,40275000,1611.0,B,D
07/31/2019,JPFA,BQ,10517.0,17100642,1626.0,B,D
07/31/2019,JPFA,MI,10000.0,16200000,1620.0,B,D
07/31/2019,JPFA,NI,9530.0,15343300,1610.0,B,D
07/31/2019,JPFA,KZ,8859.0,14369298,1622.0,B,D
07/31/2019,JPFA,PD,8722.0,14033698,1609.0,B,D
07/31/2019,JPFA,YP,28732.0,46459644,1617.0,S,D
07/31/2019,JPFA,DR,17141.0,27579869,1609.0,S,D
07/31/2019,JPFA,YJ,12399.0,20160774,1626.0,S,D
07/31/2019,JPFA,LG,9730.0,15791790,1623.0,S,D
07/31/2019,JPFA,LS,9198.0,14817978,1611.0,S,D
07/31/2019,JPFA,PD,9014.0,14593666,1619.0,S,D
07/31/2019,JPFA,DH,8660.0,13959920,1612.0,S,D
07/31/2019,JPFA,CC,7124.0,11526632,1618.0,S,D
07/31/2019,JPFA,NI,7117.0,11529540,1620.0,S,D
07/31/2019,JPFA,YU,7068.0,11407752,1614.0,S,D
08/01/2019,JPFA,LG,45323.0,72108893,1591.0,B,A
08/01/2019,JPFA,PD,36998.0,59344792,1604.0,B,A
08/01/2019,JPFA,YP,25934.0,41364730,1595.0,B,A
08/01/2019,JPFA,AK,14471.0,23110187,1597.0,B,A
08/01/2019,JPFA,DR,14111.0,22535267,1597.0,B,A
08/01/2019,JPFA,KZ,13315.0,21184165,1591.0,B,A
08/01/2019,JPFA,ZP,12998.0,20679818,1591.0,B,A
08/01/2019,JPFA,NI,7438.0,11841296,1592.0,B,A
08/01/2019,JPFA,YU,6521.0,10348827,1587.0,B,A
08/01/2019,JPFA,KK,5913.0,9419409,1593.0,B,A
08/01/2019,JPFA,YU,41899.0,66745107,1593.0,S,A
08/01/2019,JPFA,AK,25362.0,40477752,1596.0,S,A
08/01/2019,JPFA,CG,25112.0,39978304,1592.0,S,A
08/01/2019,JPFA,YP,21262.0,33997938,1599.0,S,A
08/01/2019,JPFA,RX,20662.0,32914566,1593.0,S,A
08/01/2019,JPFA,CS,14723.0,23483185,1595.0,S,A
08/01/2019,JPFA,BQ,10414.0,16704056,1604.0,S,A
08/01/2019,JPFA,KI,10002.0,15913182,1591.0,S,A
08/01/2019,JPFA,PD,6221.0,9910053,1593.0,S,A
08/01/2019,JPFA,CC,5390.0,8613220,1598.0,S,A
08/01/2019,JPFA,AK,14471.0,23110187,1597.0,B,F
08/01/2019,JPFA,BK,5527.0,8832146,1598.0,B,F
08/01/2019,JPFA,YP,4000.0,6380000,1595.0,B,F
08/01/2019,JPFA,MS,2244.0,3585912,1598.0,B,F
08/01/2019,JPFA,YU,1000.0,1595000,1595.0,B,F
08/01/2019,JPFA,ZP,438.0,702990,1605.0,B,F
08/01/2019,JPFA,MG,250.0,400000,1600.0,B,F
08/01/2019,JPFA,AK,25362.0,40477752,1596.0,S,F
08/01/2019,JPFA,CG,25112.0,39978304,1592.0,S,F
08/01/2019,JPFA,RX,20662.0,32914566,1593.0,S,F
08/01/2019,JPFA,CS,14289.0,22790955,1595.0,S,F
08/01/2019,JPFA,MS,2454.0,3911676,1594.0,S,F
08/01/2019,JPFA,YU,2000.0,3210000,1605.0,S,F
08/01/2019,JPFA,BK,1067.0,1709334,1602.0,S,F
08/01/2019,JPFA,LG,45323.0,72108893,1591.0,B,D
08/01/2019,JPFA,PD,36998.0,59344792,1604.0,B,D
08/01/2019,JPFA,YP,21934.0,34984730,1595.0,B,D
08/01/2019,JPFA,DR,14111.0,22535267,1597.0,B,D
08/01/2019,JPFA,KZ,13315.0,21184165,1591.0,B,D
08/01/2019,JPFA,ZP,12560.0,19970400,1590.0,B,D
08/01/2019,JPFA,NI,7438.0,11841296,1592.0,B,D
08/01/2019,JPFA,KK,5913.0,9419409,1593.0,B,D
08/01/2019,JPFA,DH,5745.0,9111570,1586.0,B,D
08/01/2019,JPFA,YU,5521.0,8756306,1586.0,B,D
08/01/2019,JPFA,YU,39899.0,63519208,1592.0,S,D
08/01/2019,JPFA,YP,21262.0,33997938,1599.0,S,D
08/01/2019,JPFA,BQ,10414.0,16704056,1604.0,S,D
08/01/2019,JPFA,KI,10002.0,15913182,1591.0,S,D
08/01/2019,JPFA,PD,6221.0,9910053,1593.0,S,D
08/01/2019,JPFA,CC,5390.0,8613220,1598.0,S,D
08/01/2019,JPFA,GR,4771.0,7624058,1598.0,S,D
08/01/2019,JPFA,HP,4367.0,6947897,1591.0,S,D
08/01/2019,JPFA,NI,3896.0,6218016,1596.0,S,D
08/01/2019,JPFA,KS,3860.0,6129680,1588.0,S,D
08/02/2019,JPFA,ZP,33764.0,53347120,1580.0,B,A
08/02/2019,JPFA,PD,33052.0,52949304,1602.0,B,A
08/02/2019,JPFA,CS,31050.0,49214250,1585.0,B,A
08/02/2019,JPFA,YU,17979.0,28424799,1581.0,B,A
08/02/2019,JPFA,AK,11439.0,18119376,1584.0,B,A
08/02/2019,JPFA,YP,7490.0,11864160,1584.0,B,A
08/02/2019,JPFA,GR,6310.0,9982420,1582.0,B,A
08/02/2019,JPFA,BK,5538.0,8777730,1585.0,B,A
08/02/2019,JPFA,MS,3662.0,5796946,1583.0,B,A
08/02/2019,JPFA,NI,3610.0,5711020,1582.0,B,A
08/02/2019,JPFA,AK,35783.0,56751838,1586.0,S,A
08/02/2019,JPFA,YU,24724.0,39039196,1579.0,S,A
08/02/2019,JPFA,YP,19097.0,30268745,1585.0,S,A
08/02/2019,JPFA,RX,13703.0,21732958,1586.0,S,A
08/02/2019,JPFA,GR,7489.0,11855087,1583.0,S,A
08/02/2019,JPFA,CC,6447.0,10199154,1582.0,S,A
08/02/2019,JPFA,PD,5975.0,9512200,1592.0,S,A
08/02/2019,JPFA,CS,5438.0,8619230,1585.0,S,A
08/02/2019,JPFA,NI,5280.0,8342400,1580.0,S,A
08/02/2019,JPFA,HP,4321.0,6870390,1590.0,S,A
08/02/2019,JPFA,AK,11439.0,18119376,1584.0,B,F
08/02/2019,JPFA,BK,5538.0,8777730,1585.0,B,F
08/02/2019,JPFA,MS,3662.0,5796946,1583.0,B,F
08/02/2019,JPFA,YU,500.0,790000,1580.0,B,F
08/02/2019,JPFA,AK,35783.0,56751838,1586.0,S,F
08/02/2019,JPFA,RX,13061.0,20714746,1586.0,S,F
08/02/2019,JPFA,CS,5438.0,8619230,1585.0,S,F
08/02/2019,JPFA,YU,1308.0,2099340,1605.0,S,F
08/02/2019,JPFA,BK,703.0,1123394,1598.0,S,F
08/02/2019,JPFA,KI,600.0,951000,1585.0,S,F
08/02/2019,JPFA,ZP,536.0,851704,1589.0,S,F
08/02/2019,JPFA,MS,115.0,181930,1582.0,S,F
08/02/2019,JPFA,ZP,33764.0,53347120,1580.0,B,D
08/02/2019,JPFA,PD,33052.0,52949304,1602.0,B,D
08/02/2019,JPFA,CS,31050.0,49214250,1585.0,B,D
08/02/2019,JPFA,YU,17479.0,27634299,1581.0,B,D
08/02/2019,JPFA,YP,7490.0,11864160,1584.0,B,D
08/02/2019,JPFA,GR,6310.0,9982420,1582.0,B,D
08/02/2019,JPFA,NI,3610.0,5711020,1582.0,B,D
08/02/2019,JPFA,OD,2822.0,4444650,1575.0,B,D
08/02/2019,JPFA,KK,2804.0,4435928,1582.0,B,D
08/02/2019,JPFA,FZ,2520.0,3991680,1584.0,B,D
08/02/2019,JPFA,YU,23416.0,36927032,1577.0,S,D
08/02/2019,JPFA,YP,19097.0,30268745,1585.0,S,D
08/02/2019,JPFA,GR,7489.0,11855087,1583.0,S,D
08/02/2019,JPFA,CC,6447.0,10199154,1582.0,S,D
08/02/2019,JPFA,PD,5975.0,9512200,1592.0,S,D
08/02/2019,JPFA,NI,5280.0,8342400,1580.0,S,D
08/02/2019,JPFA,HP,4321.0,6870390,1590.0,S,D
08/02/2019,JPFA,CP,4140.0,6615720,1598.0,S,D
08/02/2019,JPFA,LG,3977.0,6295591,1583.0,S,D
08/02/2019,JPFA,DR,3749.0,5945914,1586.0,S,D
08/05/2019,JPFA,RX,45000.0,70110000,1558.0,B,A
08/05/2019,JPFA,PD,29220.0,45553980,1559.0,B,A
08/05/2019,JPFA,MS,20450.0,31902000,1560.0,B,A
08/05/2019,JPFA,YP,14901.0,23230659,1559.0,B,A
08/05/2019,JPFA,YU,11497.0,17935320,1560.0,B,A
08/05/2019,JPFA,KZ,10000.0,15600000,1560.0,B,A
08/05/2019,JPFA,BK,6606.0,10318572,1562.0,B,A
08/05/2019,JPFA,CD,6107.0,9526920,1560.0,B,A
08/05/2019,JPFA,YJ,5005.0,7757750,1550.0,B,A
08/05/2019,JPFA,NI,4567.0,7288932,1596.0,B,A
08/05/2019,JPFA,AK,35010.0,54580590,1559.0,S,A
08/05/2019,JPFA,NI,19492.0,30582948,1569.0,S,A
08/05/2019,JPFA,CS,17595.0,27430605,1559.0,S,A
08/05/2019,JPFA,YP,17443.0,27123865,1555.0,S,A
08/05/2019,JPFA,YU,15732.0,24431796,1553.0,S,A
08/05/2019,JPFA,RX,12937.0,20207594,1562.0,S,A
08/05/2019,JPFA,CP,11420.0,17883720,1566.0,S,A
08/05/2019,JPFA,FM,10000.0,15600000,1560.0,S,A
08/05/2019,JPFA,PD,6229.0,9717240,1560.0,S,A
08/05/2019,JPFA,CC,5806.0,9022524,1554.0,S,A
08/05/2019,JPFA,MS,20450.0,31902000,1560.0,B,F
08/05/2019,JPFA,BK,6606.0,10318572,1562.0,B,F
08/05/2019,JPFA,AK,3423.0,5329611,1557.0,B,F
08/05/2019,JPFA,YU,2704.0,4234464,1566.0,B,F
08/05/2019,JPFA,YP,10.0,15350,1535.0,B,F
08/05/2019,JPFA,AK,35010.0,54580590,1559.0,S,F
08/05/2019,JPFA,CS,17595.0,27430605,1559.0,S,F
08/05/2019,JPFA,RX,12937.0,20207594,1562.0,S,F
08/05/2019,JPFA,MS,1098.0,1711782,1559.0,S,F
08/05/2019,JPFA,PD,75.0,117375,1565.0,S,F
08/05/2019,JPFA,YP,10.0,15600,1560.0,S,F
08/05/2019,JPFA,RX,45000.0,70110000,1558.0,B,D
08/05/2019,JPFA,PD,29220.0,45553980,1559.0,B,D
08/05/2019,JPFA,YP,14891.0,23215069,1559.0,B,D
08/05/2019,JPFA,KZ,10000.0,15600000,1560.0,B,D
08/05/2019,JPFA,YU,8793.0,13708287,1559.0,B,D
08/05/2019,JPFA,CD,6107.0,9526920,1560.0,B,D
08/05/2019,JPFA,YJ,5005.0,7757750,1550.0,B,D
08/05/2019,JPFA,NI,4567.0,7288932,1596.0,B,D
08/05/2019,JPFA,FZ,4100.0,6437000,1570.0,B,D
08/05/2019,JPFA,GR,3925.0,6119075,1559.0,B,D
08/05/2019,JPFA,NI,19492.0,30582948,1569.0,S,D
08/05/2019,JPFA,YP,17433.0,27108315,1555.0,S,D
08/05/2019,JPFA,YU,15732.0,24431796,1553.0,S,D
08/05/2019,JPFA,CP,11420.0,17883720,1566.0,S,D
08/05/2019,JPFA,FM,10000.0,15600000,1560.0,S,D
08/05/2019,JPFA,PD,6154.0,9600240,1560.0,S,D
08/05/2019,JPFA,CC,5806.0,9022524,1554.0,S,D
08/05/2019,JPFA,KK,5257.0,8190406,1558.0,S,D
08/05/2019,JPFA,LG,4273.0,6657334,1558.0,S,D
08/05/2019,JPFA,FZ,4000.0,6240000,1560.0,S,D
08/06/2019,JPFA,CC,71870.0,108883050,1515.0,B,A
08/06/2019,JPFA,YU,34641.0,52688961,1521.0,B,A
08/06/2019,JPFA,YP,24345.0,36274050,1490.0,B,A
08/06/2019,JPFA,PD,16172.0,24355032,1506.0,B,A
08/06/2019,JPFA,FS,14340.0,21839820,1523.0,B,A
08/06/2019,JPFA,CP,7282.0,10835616,1488.0,B,A
08/06/2019,JPFA,BK,7018.0,10625252,1514.0,B,A
08/06/2019,JPFA,NI,6819.0,10330785,1515.0,B,A
08/06/2019,JPFA,GR,6222.0,9401442,1511.0,B,A
08/06/2019,JPFA,DH,6157.0,9241657,1501.0,B,A
08/06/2019,JPFA,CC,38611.0,58341221,1511.0,S,A
08/06/2019,JPFA,AK,32212.0,48446848,1504.0,S,A
08/06/2019,JPFA,ZP,27726.0,41755356,1506.0,S,A
08/06/2019,JPFA,YP,20961.0,31546305,1505.0,S,A
08/06/2019,JPFA,MS,20547.0,31108158,1514.0,S,A
08/06/2019,JPFA,YU,16406.0,24822278,1513.0,S,A
08/06/2019,JPFA,FS,14685.0,22394625,1525.0,S,A
08/06/2019,JPFA,PD,10542.0,15865710,1505.0,S,A
08/06/2019,JPFA,KK,8222.0,12357666,1503.0,S,A
08/06/2019,JPFA,NI,6304.0,9493824,1506.0,S,A
08/06/2019,JPFA,YU,15019.0,22828880,1520.0,B,F
08/06/2019,JPFA,BK,7018.0,10625252,1514.0,B,F
08/06/2019,JPFA,AK,2643.0,4001502,1514.0,B,F
08/06/2019,JPFA,CS,2440.0,3716120,1523.0,B,F
08/06/2019,JPFA,MG,450.0,675450,1501.0,B,F
08/06/2019,JPFA,MS,189.0,287091,1519.0,B,F
08/06/2019,JPFA,KS,100.0,147000,1470.0,B,F
08/06/2019,JPFA,AK,32212.0,48446848,1504.0,S,F
08/06/2019,JPFA,ZP,26109.0,39372372,1508.0,S,F
08/06/2019,JPFA,CC,24730.0,37342300,1510.0,S,F
08/06/2019,JPFA,MS,20547.0,31108158,1514.0,S,F
08/06/2019,JPFA,CS,3146.0,4744168,1508.0,S,F
08/06/2019,JPFA,XA,1300.0,1989000,1530.0,S,F
08/06/2019,JPFA,YU,1000.0,1500000,1500.0,S,F
08/06/2019,JPFA,CG,546.0,827190,1515.0,S,F
08/06/2019,JPFA,MG,450.0,682650,1517.0,S,F
08/06/2019,JPFA,BK,138.0,209622,1519.0,S,F
08/06/2019,JPFA,CC,71870.0,108883050,1515.0,B,D
08/06/2019,JPFA,YP,24345.0,36274050,1490.0,B,D
08/06/2019,JPFA,YU,19622.0,29845062,1521.0,B,D
08/06/2019,JPFA,PD,16172.0,24355032,1506.0,B,D
08/06/2019,JPFA,FS,14340.0,21839820,1523.0,B,D
08/06/2019,JPFA,CP,7282.0,10835616,1488.0,B,D
08/06/2019,JPFA,NI,6819.0,10330785,1515.0,B,D
08/06/2019,JPFA,GR,6222.0,9401442,1511.0,B,D
08/06/2019,JPFA,DH,6157.0,9241657,1501.0,B,D
08/06/2019,JPFA,LS,6110.0,9201660,1506.0,B,D
08/06/2019,JPFA,YP,20961.0,31546305,1505.0,S,D
08/06/2019,JPFA,YU,15406.0,23324684,1514.0,S,D
08/06/2019,JPFA,FS,14685.0,22394625,1525.0,S,D
08/06/2019,JPFA,CC,13881.0,20974191,1511.0,S,D
08/06/2019,JPFA,PD,10542.0,15865710,1505.0,S,D
08/06/2019,JPFA,KK,8222.0,12357666,1503.0,S,D
08/06/2019,JPFA,NI,6304.0,9493824,1506.0,S,D
08/06/2019,JPFA,LS,6295.0,9612465,1527.0,S,D
08/06/2019,JPFA,DR,6031.0,9010314,1494.0,S,D
08/06/2019,JPFA,CP,5832.0,8794656,1508.0,S,D
08/07/2019,JPFA,PD,31185.0,47026980,1508.0,B,A
08/07/2019,JPFA,YP,14345.0,21775710,1518.0,B,A
08/07/2019,JPFA,DP,12163.0,18487760,1520.0,B,A
08/07/2019,JPFA,AK,10740.0,16281840,1516.0,B,A
08/07/2019,JPFA,DH,10038.0,15157380,1510.0,B,A
08/07/2019,JPFA,CP,9680.0,14723280,1521.0,B,A
08/07/2019,JPFA,BK,6155.0,9343290,1518.0,B,A
08/07/2019,JPFA,LG,6071.0,9185423,1513.0,B,A
08/07/2019,JPFA,YU,5609.0,8424718,1502.0,B,A
08/07/2019,JPFA,CC,4733.0,7175228,1516.0,B,A
08/07/2019,JPFA,YP,34051.0,51655367,1517.0,S,A
08/07/2019,JPFA,CC,29848.0,45100328,1511.0,S,A
08/07/2019,JPFA,ZP,17769.0,26920035,1515.0,S,A
08/07/2019,JPFA,PD,10309.0,15515045,1505.0,S,A
08/07/2019,JPFA,CS,8231.0,12453503,1513.0,S,A
08/07/2019,JPFA,DH,7478.0,11388994,1523.0,S,A
08/07/2019,JPFA,AK,6344.0,9642880,1520.0,S,A
08/07/2019,JPFA,LG,5872.0,8837360,1505.0,S,A
08/07/2019,JPFA,DR,5325.0,8008800,1504.0,S,A
08/07/2019,JPFA,NI,4102.0,6222734,1517.0,S,A
08/07/2019,JPFA,AK,10740.0,16281840,1516.0,B,F
08/07/2019,JPFA,BK,6155.0,9343290,1518.0,B,F
08/07/2019,JPFA,YP,728.0,1113840,1530.0,B,F
08/07/2019,JPFA,MS,122.0,184952,1516.0,B,F
08/07/2019,JPFA,ZP,14.0,21000,1500.0,B,F
08/07/2019,JPFA,CC,23513.0,35528143,1511.0,S,F
08/07/2019,JPFA,ZP,17634.0,26715510,1515.0,S,F
08/07/2019,JPFA,CS,6603.0,10003545,1515.0,S,F
08/07/2019,JPFA,AK,6344.0,9642880,1520.0,S,F
08/07/2019,JPFA,MS,2052.0,3108780,1515.0,S,F
08/07/2019,JPFA,YP,728.0,1102920,1515.0,S,F
08/07/2019,JPFA,BK,54.0,82350,1525.0,S,F
08/07/2019,JPFA,PD,31185.0,47026980,1508.0,B,D
08/07/2019,JPFA,YP,13617.0,20656989,1517.0,B,D
08/07/2019,JPFA,DP,12163.0,18487760,1520.0,B,D
08/07/2019,JPFA,DH,10038.0,15157380,1510.0,B,D
08/07/2019,JPFA,CP,9680.0,14723280,1521.0,B,D
08/07/2019,JPFA,LG,6071.0,9185423,1513.0,B,D
08/07/2019,JPFA,YU,5609.0,8424718,1502.0,B,D
08/07/2019,JPFA,CC,4733.0,7175228,1516.0,B,D
08/07/2019,JPFA,ZP,4604.0,6993476,1519.0,B,D
08/07/2019,JPFA,NI,4283.0,6510160,1520.0,B,D
08/07/2019,JPFA,YP,33323.0,50550991,1517.0,S,D
08/07/2019,JPFA,PD,10309.0,15515045,1505.0,S,D
08/07/2019,JPFA,DH,7478.0,11388994,1523.0,S,D
08/07/2019,JPFA,CC,6335.0,9559515,1509.0,S,D
08/07/2019,JPFA,LG,5872.0,8837360,1505.0,S,D
08/07/2019,JPFA,DR,5325.0,8008800,1504.0,S,D
08/07/2019,JPFA,NI,4102.0,6222734,1517.0,S,D
08/07/2019,JPFA,YB,3500.0,5330500,1523.0,S,D
08/07/2019,JPFA,YU,3455.0,5206685,1507.0,S,D
08/07/2019,JPFA,IF,2935.0,4478810,1526.0,S,D
08/08/2019,JPFA,ZP,38542.0,59316138,1539.0,B,A
08/08/2019,JPFA,KZ,35170.0,54689350,1555.0,B,A
08/08/2019,JPFA,PD,27040.0,41236000,1525.0,B,A
08/08/2019,JPFA,DR,22483.0,34556371,1537.0,B,A
08/08/2019,JPFA,AK,17639.0,27181699,1541.0,B,A
08/08/2019,JPFA,YP,14499.0,22342959,1541.0,B,A
08/08/2019,JPFA,BK,13121.0,20206340,1540.0,B,A
08/08/2019,JPFA,YU,12302.0,19191120,1560.0,B,A
08/08/2019,JPFA,YB,8610.0,13199130,1533.0,B,A
08/08/2019,JPFA,GR,7768.0,12063704,1553.0,B,A
08/08/2019,JPFA,RF,50000.0,77200000,1544.0,S,A
08/08/2019,JPFA,YP,28998.0,44569926,1537.0,S,A
08/08/2019,JPFA,CC,19245.0,29675790,1542.0,S,A
08/08/2019,JPFA,PD,15663.0,24246324,1548.0,S,A
08/08/2019,JPFA,AK,10741.0,16594845,1545.0,S,A
08/08/2019,JPFA,CP,10582.0,16031730,1515.0,S,A
08/08/2019,JPFA,NI,9758.0,14978530,1535.0,S,A
08/08/2019,JPFA,DH,9657.0,14775210,1530.0,S,A
08/08/2019,JPFA,DX,9546.0,14767662,1547.0,S,A
08/08/2019,JPFA,YU,9093.0,14057778,1546.0,S,A
08/08/2019,JPFA,AK,17639.0,27181699,1541.0,B,F
08/08/2019,JPFA,BK,12950.0,19930050,1539.0,B,F
08/08/2019,JPFA,CS,772.0,1192740,1545.0,B,F
08/08/2019,JPFA,GR,750.0,1134750,1513.0,B,F
08/08/2019,JPFA,MS,388.0,597132,1539.0,B,F
08/08/2019,JPFA,BQ,1.0,1500,1500.0,B,F
08/08/2019,JPFA,ZP,1.0,1500,1500.0,B,F
08/08/2019,JPFA,AK,10741.0,16594845,1545.0,S,F
08/08/2019,JPFA,CC,6152.0,9517144,1547.0,S,F
08/08/2019,JPFA,DX,5934.0,9090888,1532.0,S,F
08/08/2019,JPFA,ZP,1610.0,2471350,1535.0,S,F
08/08/2019,JPFA,MS,1224.0,1873944,1531.0,S,F
08/08/2019,JPFA,CS,784.0,1203440,1535.0,S,F
08/08/2019,JPFA,GR,300.0,468900,1563.0,S,F
08/08/2019,JPFA,BK,150.0,228750,1525.0,S,F
08/08/2019,JPFA,YP,22.0,33550,1525.0,S,F
08/08/2019,JPFA,KI,1.0,1200,1200.0,S,F
08/08/2019,JPFA,ZP,38541.0,59314599,1539.0,B,D
08/08/2019,JPFA,KZ,35170.0,54689350,1555.0,B,D
08/08/2019,JPFA,PD,27040.0,41236000,1525.0,B,D
08/08/2019,JPFA,DR,22483.0,34556371,1537.0,B,D
08/08/2019,JPFA,YP,14499.0,22342959,1541.0,B,D
08/08/2019,JPFA,YU,12302.0,19191120,1560.0,B,D
08/08/2019,JPFA,YB,8610.0,13199130,1533.0,B,D
08/08/2019,JPFA,CC,7735.0,11942840,1544.0,B,D
08/08/2019,JPFA,GR,7018.0,10927026,1557.0,B,D
08/08/2019,JPFA,AO,6225.0,9698550,1558.0,B,D
08/08/2019,JPFA,RF,50000.0,77200000,1544.0,S,D
08/08/2019,JPFA,YP,28976.0,44536112,1537.0,S,D
08/08/2019,JPFA,PD,15663.0,24246324,1548.0,S,D
08/08/2019,JPFA,CC,13093.0,20163220,1540.0,S,D
08/08/2019,JPFA,CP,10582.0,16031730,1515.0,S,D
08/08/2019,JPFA,NI,9758.0,14978530,1535.0,S,D
08/08/2019,JPFA,DH,9657.0,14775210,1530.0,S,D
08/08/2019,JPFA,YU,9093.0,14057778,1546.0,S,D
08/08/2019,JPFA,GR,8220.0,12773880,1554.0,S,D
08/08/2019,JPFA,SQ,7796.0,11998044,1539.0,S,D
08/09/2019,JPFA,CC,105181.0,168079238,1598.0,B,A
08/09/2019,JPFA,YU,65928.0,105352944,1598.0,B,A
08/09/2019,JPFA,DX,50062.0,80549758,1609.0,B,A
08/09/2019,JPFA,IF,31311.0,49972356,1596.0,B,A
08/09/2019,JPFA,MS,24083.0,38532800,1600.0,B,A
08/09/2019,JPFA,YP,20632.0,32928672,1596.0,B,A
08/09/2019,JPFA,AK,14927.0,23898127,1601.0,B,A
08/09/2019,JPFA,PD,7532.0,12028604,1597.0,B,A
08/09/2019,JPFA,CS,6726.0,10761600,1600.0,B,A
08/09/2019,JPFA,ZP,6644.0,10637044,1601.0,B,A
08/09/2019,JPFA,OD,73916.0,118783012,1607.0,S,A
08/09/2019,JPFA,CC,31166.0,49865600,1600.0,S,A
08/09/2019,JPFA,YP,28629.0,45720513,1597.0,S,A
08/09/2019,JPFA,YU,25008.0,40087824,1603.0,S,A
08/09/2019,JPFA,GR,19525.0,31200950,1598.0,S,A
08/09/2019,JPFA,LG,16484.0,26193076,1589.0,S,A
08/09/2019,JPFA,PD,14806.0,23719212,1602.0,S,A
08/09/2019,JPFA,NI,12954.0,20726400,1600.0,S,A
08/09/2019,JPFA,ZP,12924.0,20639628,1597.0,S,A
08/09/2019,JPFA,AD,10701.0,17025291,1591.0,S,A
08/09/2019,JPFA,MS,24083.0,38532800,1600.0,B,F
08/09/2019,JPFA,AK,14927.0,23898127,1601.0,B,F
08/09/2019,JPFA,ZP,4743.0,7598286,1602.0,B,F
08/09/2019,JPFA,YU,500.0,790000,1580.0,B,F
08/09/2019,JPFA,YU,21641.0,34712164,1604.0,S,F
08/09/2019,JPFA,AK,6752.0,10789696,1598.0,S,F
08/09/2019,JPFA,CC,2917.0,4684702,1606.0,S,F
08/09/2019,JPFA,ZP,2144.0,3417536,1594.0,S,F
08/09/2019,JPFA,CS,683.0,1089385,1595.0,S,F
08/09/2019,JPFA,MG,500.0,801500,1603.0,S,F
08/09/2019,JPFA,BK,495.0,792990,1602.0,S,F
08/09/2019,JPFA,AG,200.0,319000,1595.0,S,F
08/09/2019,JPFA,MS,127.0,202692,1596.0,S,F
08/09/2019,JPFA,GR,125.0,200250,1602.0,S,F
08/09/2019,JPFA,CC,105181.0,168079238,1598.0,B,D
08/09/2019,JPFA,YU,65428.0,104553944,1598.0,B,D
08/09/2019,JPFA,DX,50062.0,80549758,1609.0,B,D
08/09/2019,JPFA,IF,31311.0,49972356,1596.0,B,D
08/09/2019,JPFA,YP,20632.0,32928672,1596.0,B,D
08/09/2019,JPFA,PD,7532.0,12028604,1597.0,B,D
08/09/2019,JPFA,CS,6726.0,10761600,1600.0,B,D
08/09/2019,JPFA,GR,5106.0,8103222,1587.0,B,D
08/09/2019,JPFA,LG,3822.0,6084624,1592.0,B,D
08/09/2019,JPFA,KK,3773.0,6017935,1595.0,B,D
08/09/2019,JPFA,OD,73916.0,118783012,1607.0,S,D
08/09/2019,JPFA,YP,28629.0,45720513,1597.0,S,D
08/09/2019,JPFA,CC,28249.0,45170151,1599.0,S,D
08/09/2019,JPFA,GR,19400.0,31001200,1598.0,S,D
08/09/2019,JPFA,LG,16484.0,26193076,1589.0,S,D
08/09/2019,JPFA,PD,14806.0,23719212,1602.0,S,D
08/09/2019,JPFA,NI,12954.0,20726400,1600.0,S,D
08/09/2019,JPFA,ZP,10780.0,17226440,1598.0,S,D
08/09/2019,JPFA,AD,10701.0,17025291,1591.0,S,D
08/09/2019,JPFA,MI,10000.0,15900000,1590.0,S,D
08/12/2019,JPFA,DP,29022.0,45767694,1577.0,B,A
08/12/2019,JPFA,DR,27800.0,43868400,1578.0,B,A
08/12/2019,JPFA,IF,20461.0,32205614,1574.0,B,A
08/12/2019,JPFA,AK,14863.0,23483540,1580.0,B,A
