,date,code,broker,lot,val,avg,status,fd
56,07/30/2019,POSA,ID,93050,93050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050930509305093050,190.0,S,D
57,07/30/2019,POSA,YB,60124,60124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124601246012460124,223.0,S,D
58,07/30/2019,POSA,EP,54945,54945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945549455494554945,226.0,S,D
59,07/30/2019,POSA,YJ,50453,504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453504535045350453,201.0,S,D
0,07/31/2019,POSA,YP,2.4 M,2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M,167.0,B,A
1,07/31/2019,POSA,KK,1.0 M,1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M1.0 M,171.0,B,A
2,07/31/2019,POSA,PD,648989,648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989,167.0,B,A
3,07/31/2019,POSA,CC,579561,579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561579561,156.0,B,A
4,07/31/2019,POSA,YU,553027,553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027,195.0,B,A
5,07/31/2019,POSA,AH,514179,514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179,197.0,B,A
6,07/31/2019,POSA,XA,460249,460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249460249,191.0,B,A
7,07/31/2019,POSA,YB,325449,325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449325449,177.0,B,A
8,07/31/2019,POSA,EP,316270,316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270316270,175.0,B,A
9,07/31/2019,POSA,NI,314026,314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026314026,157.0,B,A
10,07/31/2019,POSA,YP,1.9 M,1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M,177.0,S,A
11,07/31/2019,POSA,IN,1.5 M,1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M,171.0,S,A
12,07/31/2019,POSA,KK,809850,809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850809850,183.0,S,A
13,07/31/2019,POSA,LH,569134,569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134569134,123.0,S,A
14,07/31/2019,POSA,YU,516420,516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420516420,161.0,S,A
15,07/31/2019,POSA,AH,514179,514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179514179,141.0,S,A
16,07/31/2019,POSA,PD,487058,487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058487058,180.0,S,A
17,07/31/2019,POSA,XA,451092,451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092451092,189.0,S,A
18,07/31/2019,POSA,YB,328751,328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751328751,170.0,S,A
19,07/31/2019,POSA,CC,304885,304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885304885,167.0,S,A
20,07/31/2019,POSA,XA,21000.0,3444000.0,164.0,B,F
21,07/31/2019,POSA,KK,19000.0,3705000.0,195.0,B,F
22,07/31/2019,POSA,ZP,11000.0,1925000.0,175.0,B,F
23,07/31/2019,POSA,CC,5000.0,630000.0,126.0,B,F
24,07/31/2019,POSA,AD,3825.0,577575.0,151.0,B,F
25,07/31/2019,POSA,AG,2500.0,337500.0,135.0,B,F
26,07/31/2019,POSA,RG,2000.0,262000.0,131.0,B,F
27,07/31/2019,POSA,YP,1882.0,278536.0,148.0,B,F
28,07/31/2019,POSA,GR,1500.0,193500.0,129.0,B,F
29,07/31/2019,POSA,NI,650.0,81900.0,126.0,B,F
30,07/31/2019,POSA,KK,16000.0,3168000.0,198.0,S,F
31,07/31/2019,POSA,XA,5000.0,1050000.0,210.0,S,F
32,07/31/2019,POSA,YP,2602.0,465758.0,179.0,S,F
33,07/31/2019,POSA,AZ,120.0,15240.0,127.0,S,F
34,07/31/2019,POSA,DH,40.0,6600.0,165.0,S,F
35,07/31/2019,POSA,,,,,S,F
36,07/31/2019,POSA,,,,,S,F
37,07/31/2019,POSA,,,,,S,F
38,07/31/2019,POSA,,,,,S,F
39,07/31/2019,POSA,,,,,S,F
40,07/31/2019,POSA,YP,2.4 M,2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M,167.0,B,D
41,07/31/2019,POSA,KK,981999,981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999981999,171.0,B,D
42,07/31/2019,POSA,PD,648989,648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989648989,167.0,B,D
43,07/31/2019,POSA,CC,574561,574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561574561,157.0,B,D
44,07/31/2019,POSA,YU,553027,553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027553027,195.0,B,D
